valence,danceability,energy,tempo,acousticness,instrumentalness,speechiness,popularity,explicit
0.922,0.818,0.768,121.562,0.289,4.73e-06,0.0482,60,0
0.672,0.601,0.095,122.975,0.93,0.000285,0.0374,55,0
0.73,0.6920000000000001,0.353,80.902,0.0571,2.26e-05,0.0613,51,1
0.4370000000000001,0.373,0.961,158.863,0.00146,0.000374,0.0657,59,0
0.713,0.726,0.334,141.149,0.207,2.02e-05,0.0339,51,0
0.621,0.857,0.488,92.102,0.428,2.82e-06,0.407,55,1
0.58,0.669,0.889,122.102,0.0046,1.49e-05,0.0318,62,0
0.332,0.7340000000000001,0.525,81.936,0.0773,0.303,0.27,58,1
0.957,0.81,0.536,97.311,0.466,0.00074,0.0583,56,0
0.855,0.636,0.275,200.083,0.778,0.0,0.26,55,0
0.122,0.415,0.132,169.00599999999997,0.94,0.1369999999999999,0.0353,59,0
0.619,0.504,0.782,123.883,0.0661,1.31e-06,0.0301,56,0
0.91,0.883,0.667,111.402,0.271,0.000856,0.0601,52,0
0.977,0.706,0.6,155.546,0.0576,5.43e-06,0.0318,56,0
0.636,0.8540000000000001,0.524,97.913,0.0173,0.0,0.112,51,1
0.457,0.557,0.607,81.648,0.0376,0.0,0.0551,52,0
0.2,0.362,0.183,136.64600000000002,0.861,0.000234,0.0347,61,0
0.747,0.765,0.569,197.89,0.191,0.0,0.478,54,0
0.7879999999999999,0.652,0.8140000000000001,91.888,0.1639999999999999,0.0,0.31,58,1
0.7170000000000001,0.688,0.758,77.906,0.0682,0.0,0.0819,53,0
0.4320000000000001,0.547,0.569,159.713,0.189,7.05e-06,0.0271,65,0
0.639,0.5429999999999999,0.962,193.66,0.0274,0.027,0.106,66,0
0.348,0.591,0.638,131.113,0.00619,4.69e-06,0.029,53,1
0.813,0.835,0.309,125.172,0.7809999999999999,0.00222,0.0384,65,0
0.146,0.621,0.201,130.627,0.623,0.0,0.0296,51,0
0.272,0.399,0.8809999999999999,84.58,0.0019,0.00429,0.0347,60,0
0.8809999999999999,0.7609999999999999,0.634,106.043,0.376,0.00177,0.0371,66,0
0.6679999999999999,0.435,0.895,119.659,1.13e-05,0.0318,0.0421,57,0
0.444,0.61,0.677,103.946,0.0614,0.0,0.0325,69,0
0.568,0.7070000000000001,0.487,79.071,0.0466,4.71e-06,0.036,51,0
0.682,0.685,0.6859999999999999,94.188,0.0036,0.0,0.292,55,1
0.4920000000000001,0.802,0.547,86.57600000000002,0.0312,1.34e-06,0.131,51,1
0.52,0.589,0.633,93.02,0.0371,0.00172,0.0338,50,0
0.585,0.478,0.336,110.881,0.5920000000000001,0.0,0.0371,59,0
0.336,0.552,0.303,85.921,0.772,0.0,0.0429,64,0
0.138,0.209,0.226,86.775,0.919,0.125,0.0346,57,0
0.312,0.392,0.213,100.518,0.903,1.01e-06,0.0415,58,0
0.594,0.7070000000000001,0.617,96.051,0.22,0.00018,0.303,54,1
0.42,0.418,0.00869,87.273,0.996,0.962,0.0455,56,0
0.131,0.516,0.32,107.894,0.627,0.0,0.0303,62,0
0.196,0.428,0.449,113.308,0.000351,0.000498,0.0342,58,0
0.594,0.414,0.892,88.064,5.31e-06,0.346,0.0523,54,0
0.6970000000000001,0.404,0.985,181.406,0.00238,0.0,0.0491,60,0
0.928,0.722,0.5710000000000001,117.813,0.026,0.0,0.0363,50,0
0.35,0.336,0.627,150.273,0.1639999999999999,0.0,0.0384,88,0
0.836,0.652,0.259,142.16899999999995,0.903,0.0,0.0595,80,0
0.7040000000000001,0.561,0.782,127.148,0.022,0.0,0.0317,77,0
0.453,0.634,0.551,151.779,0.00737,1.82e-05,0.0352,74,0
0.304,0.307,0.635,166.97299999999996,0.0154,0.00483,0.0339,81,0
0.7809999999999999,0.442,0.943,85.064,0.00293,8.71e-06,0.0602,79,0
0.147,0.35,0.828,105.435,0.000217,0.000161,0.041,76,0
0.858,0.736,0.614,99.942,0.0237,5.84e-06,0.0389,70,0
0.777,0.889,0.816,96.056,0.472,0.0,0.247,76,1
0.758,0.778,0.578,84.48700000000002,0.4320000000000001,0.0,0.274,76,1
0.575,0.537,0.315,86.81299999999996,0.588,2.29e-05,0.0271,71,0
0.763,0.8490000000000001,0.521,95.265,0.304,1.65e-06,0.216,74,1
0.8140000000000001,0.531,0.909,97.546,0.0175,0.0,0.034,74,0
0.7859999999999999,0.654,0.611,85.387,0.0337,0.000178,0.119,70,0
0.7709999999999999,0.556,0.92,121.138,0.00271,0.00021,0.0367,72,0
0.49,0.215,0.927,170.81400000000005,0.000273,0.00661,0.0452,72,0
0.5429999999999999,0.324,0.938,168.13099999999997,0.032,0.0321,0.102,72,1
0.818,0.8540000000000001,0.71,106.894,0.0113,8.72e-05,0.0793,74,0
0.513,0.49,0.873,103.272,0.107,5.19e-06,0.0355,70,0
0.757,0.77,0.505,171.798,0.311,7.4e-05,0.0828,72,0
0.353,0.54,0.423,150.135,0.294,0.0884,0.0283,68,0
0.797,0.8109999999999999,0.458,92.94,0.0193,1.41e-06,0.0402,68,0
0.541,0.547,0.7140000000000001,89.99600000000002,0.000242,0.636,0.044,65,1
0.962,0.759,0.723,136.746,0.173,0.0,0.028,65,0
0.836,0.765,0.502,144.204,0.119,0.0011,0.0321,66,0
0.898,0.6890000000000001,0.5329999999999999,98.801,0.321,7.37e-05,0.0544,69,0
0.725,0.408,0.313,170.013,0.617,1.18e-05,0.1369999999999999,69,0
0.42,0.483,0.753,115.102,0.425,0.0001419999999999,0.0832,74,0
0.159,0.384,0.562,136.094,0.37,0.267,0.0296,70,0
0.448,0.509,0.242,169.642,0.7140000000000001,0.000365,0.0291,65,0
0.8340000000000001,0.457,0.902,92.711,2.17e-05,0.196,0.0313,68,0
0.0831,0.324,0.136,97.256,0.931,0.00117,0.0318,73,0
0.65,0.6829999999999999,0.74,129.515,0.00228,0.0,0.0462,65,1
0.192,0.368,0.505,173.977,0.3670000000000001,6.63e-06,0.0285,69,0
0.925,0.643,0.726,100.687,0.000772,0.00969,0.0255,63,0
0.4270000000000001,0.385,0.433,89.97399999999998,0.241,7.07e-06,0.0435,67,0
0.759,0.664,0.7390000000000001,110.101,0.0364,4.99e-05,0.0415,63,0
0.846,0.637,0.856,113.32,0.0187,1.99e-05,0.034,62,0
0.768,0.934,0.735,101.368,0.031,8.599999999999999e-06,0.251,70,1
0.568,0.402,0.391,83.789,0.0634,0.0,0.0406,67,0
0.2,0.5670000000000001,0.501,142.589,0.0995,0.0,0.0241,63,0
0.8759999999999999,0.629,0.867,151.695,0.0865,0.0,0.0603,63,0
0.705,0.6809999999999999,0.504,89.994,0.669,0.0,0.0284,70,0
0.256,0.352,0.698,142.57,0.0353,0.0,0.0303,65,0
0.7170000000000001,0.37,0.96,89.428,0.000241,0.0116,0.0378,67,0
0.514,0.574,0.7390000000000001,101.069,0.00152,0.000328,0.0271,66,0
0.579,0.457,0.618,80.184,0.00114,0.00257,0.0296,64,0
0.8140000000000001,0.381,0.732,142.504,0.00834,0.0101,0.0536,67,1
0.58,0.804,0.443,92.035,0.0312,0.0225,0.134,66,1
0.473,0.306,0.132,78.46,0.787,0.0,0.0538,66,0
0.563,0.626,0.441,78.094,0.7609999999999999,0.0138,0.0308,64,0
0.0397,0.335,0.00532,65.832,0.994,0.912,0.0376,68,0
0.495,0.22,0.769,170.773,0.208,0.0,0.054,63,0
0.236,0.172,0.363,174.903,0.812,0.0,0.0343,67,0
0.223,0.583,0.532,131.741,0.684,0.0,0.0309,73,0
0.617,0.828,0.6859999999999999,91.713,0.273,0.0,0.218,68,1
0.721,0.527,0.838,117.454,0.0206,0.000662,0.0323,65,0
0.7929999999999999,0.562,0.742,165.6,0.0369,1.47e-06,0.0346,62,0
0.364,0.573,0.59,108.789,0.667,0.000397,0.0557,69,0
0.68,0.7140000000000001,0.735,123.57,0.176,0.0006219999999999,0.0306,75,0
0.887,0.665,0.91,84.09899999999998,0.0394,0.0,0.223,66,1
0.6940000000000001,0.713,0.647,94.036,0.0867,0.0,0.439,65,1
0.354,0.439,0.454,204.263,0.279,0.0,0.0308,60,0
0.267,0.445,0.6709999999999999,125.712,0.165,1.56e-05,0.0387,67,0
0.6609999999999999,0.703,0.469,86.038,0.177,0.0,0.0415,63,0
0.961,0.721,0.735,127.575,0.115,0.0,0.0284,61,0
0.962,0.7340000000000001,0.58,119.336,0.238,0.0006,0.0321,69,0
0.68,0.541,0.618,145.464,0.277,4.02e-05,0.179,67,0
0.83,0.7509999999999999,0.7,137.092,0.155,0.0402,0.032,59,0
0.8370000000000001,0.862,0.6629999999999999,85.30799999999998,0.12,0.0,0.21,62,0
0.266,0.438,0.606,133.822,0.3,4.49e-06,0.0305,72,0
0.5589999999999999,0.476,0.556,135.624,0.125,0.0117,0.0274,60,0
0.179,0.325,0.143,110.823,0.469,0.000221,0.033,61,0
0.643,0.772,0.695,137.868,0.00295,0.0,0.0735,60,1
0.0788,0.506,0.505,76.016,0.44,2.3e-05,0.444,64,1
0.353,0.295,0.977,168.672,0.00147,0.000187,0.088,62,0
0.7759999999999999,0.6509999999999999,0.747,147.518,0.0528,0.0,0.0699,69,0
0.341,0.5579999999999999,0.123,70.16,0.809,0.00121,0.0525,60,0
0.422,0.5489999999999999,0.75,143.113,0.209,0.0,0.0396,66,0
0.8540000000000001,0.34,0.804,131.5,0.00331,0.0191,0.0516,62,0
0.925,0.762,0.654,102.059,0.481,2.8e-06,0.0335,66,0
0.226,0.283,0.8909999999999999,92.049,0.00678,0.0038,0.178,64,0
0.18,0.631,0.516,116.654,0.413,0.0,0.0353,59,0
0.909,0.599,0.75,156.002,0.188,0.0,0.0319,59,0
0.927,0.631,0.59,130.145,0.00367,0.00299,0.0297,67,0
0.6659999999999999,0.419,0.878,147.385,0.000594,0.5589999999999999,0.0553,64,1
0.23,0.532,0.407,83.20700000000002,0.235,0.0,0.0233,67,0
0.0992,0.396,0.8170000000000001,90.264,0.00228,0.00417,0.045,63,0
0.327,0.383,0.659,140.795,0.117,0.0,0.0312,76,0
0.6920000000000001,0.693,0.565,97.937,0.194,0.000175,0.0345,67,0
0.0826,0.49,0.158,79.833,0.773,0.0227,0.04,58,0
0.466,0.612,0.289,183.18,0.599,0.00266,0.0421,64,0
0.58,0.295,0.94,186.186,0.00021,0.00106,0.0449,60,0
0.846,0.784,0.298,87.17200000000004,0.125,3.19e-05,0.0542,58,0
0.267,0.224,0.782,81.794,0.0446,0.00355,0.04,60,0
0.8959999999999999,0.711,0.6629999999999999,96.812,0.26,1.23e-06,0.0308,61,0
0.667,0.7959999999999999,0.431,94.875,0.171,0.00811,0.214,57,0
0.887,0.665,0.91,84.09899999999998,0.0394,0.0,0.223,63,1
0.435,0.888,0.462,100.352,0.0159,0.000218,0.205,56,0
0.486,0.67,0.468,140.069,0.325,0.0,0.0328,58,0
0.722,0.5,0.7040000000000001,119.463,0.125,1.7899999999999998e-05,0.0695,57,0
0.53,0.7609999999999999,0.103,114.044,0.944,0.0,0.0416,63,0
0.266,0.628,0.496,85.523,0.242,1.2e-05,0.0233,60,0
0.967,0.8079999999999999,0.529,113.583,0.321,0.00124,0.0426,64,0
0.804,0.321,0.474,121.199,0.743,0.0,0.0348,64,0
0.7509999999999999,0.787,0.585,93.881,0.0118,3.02e-05,0.0492,56,0
0.498,0.627,0.669,94.029,0.211,2.72e-06,0.0412,65,0
0.57,0.711,0.6859999999999999,125.373,0.176,1.96e-05,0.0286,56,0
0.708,0.631,0.6829999999999999,97.959,0.291,0.0,0.0344,72,0
0.224,0.835,0.456,101.889,0.38,0.00359,0.266,61,1
0.706,0.488,0.862,104.56,0.0204,0.0,0.0476,63,0
0.54,0.6779999999999999,0.794,87.374,0.274,1.68e-06,0.14,61,1
0.616,0.8079999999999999,0.726,96.12,0.0208,0.276,0.252,61,1
0.349,0.612,0.591,160.659,0.462,0.0,0.051,59,0
0.836,0.6579999999999999,0.525,174.16,0.516,0.0,0.0632,65,0
0.207,0.51,0.434,119.695,0.177,0.516,0.0361,68,0
0.426,0.594,0.785,171.755,0.356,2.18e-05,0.461,61,1
0.478,0.495,0.84,111.82,0.13,0.00151,0.0446,58,0
0.795,0.479,0.89,164.491,0.000605,0.000345,0.0374,57,0
0.6990000000000001,0.487,0.5529999999999999,126.043,0.209,2.81e-05,0.0425,70,0
0.868,0.623,0.775,121.891,0.204,0.0,0.0294,57,0
0.168,0.54,0.383,73.923,0.49,0.000759,0.0295,62,0
0.578,0.857,0.764,93.071,0.0398,0.0,0.246,59,1
0.283,0.336,0.62,121.683,0.0293,0.0,0.0406,58,0
0.878,0.913,0.481,103.62,0.392,7.48e-05,0.0998,59,0
0.8740000000000001,0.37,0.937,93.307,7.37e-05,0.00817,0.0356,62,0
0.688,0.6459999999999999,0.204,140.281,0.826,0.0,0.0565,63,0
0.633,0.602,0.47,137.16299999999998,0.884,0.341,0.0287,57,0
0.4320000000000001,0.232,0.216,94.268,0.936,4.93e-06,0.0314,62,0
0.54,0.6779999999999999,0.794,87.374,0.274,1.68e-06,0.14,59,1
0.444,0.633,0.823,115.107,0.0516,0.000496,0.0287,56,0
0.961,0.643,0.602,83.77799999999998,0.667,8.62e-05,0.0438,63,0
0.778,0.477,0.5660000000000001,167.907,0.238,0.0,0.335,58,0
0.352,0.32,0.835,132.105,0.00463,1.06e-06,0.0572,59,0
0.365,0.245,0.542,204.824,0.147,4.05e-06,0.0324,60,0
0.357,0.522,0.6409999999999999,150.877,0.117,0.0,0.0562,54,0
0.685,0.682,0.7390000000000001,92.894,0.129,0.0,0.0763,54,0
0.305,0.841,0.738,93.725,0.102,0.0235,0.3,60,1
0.585,0.504,0.856,95.402,0.000748,0.359,0.0423,61,1
0.357,0.69,0.7290000000000001,91.376,1.7e-05,0.0431,0.221,60,1
0.383,0.287,0.78,167.278,0.049,3.71e-05,0.0469,59,0
0.884,0.713,0.6920000000000001,140.561,0.4320000000000001,0.0,0.0365,54,0
0.593,0.606,0.769,121.042,0.14,1.64e-05,0.0713,64,0
0.0486,0.583,0.276,78.079,0.47,0.0,0.0264,55,0
0.139,0.364,0.45,94.188,0.0598,1.57e-06,0.0234,70,0
0.903,0.706,0.727,92.938,0.0698,5.31e-06,0.0317,57,0
0.364,0.52,0.449,189.243,0.205,0.000687,0.0331,56,0
0.767,0.758,0.655,127.141,0.0379,0.0,0.0292,54,0
0.211,0.713,0.503,95.019,0.0323,0.1669999999999999,0.0575,55,0
0.976,0.935,0.767,120.584,0.252,0.0,0.0437,66,0
0.354,0.422,0.208,111.549,0.8959999999999999,0.0265,0.0318,59,0
0.799,0.52,0.847,177.37099999999995,0.272,0.0,0.4270000000000001,58,1
0.6990000000000001,0.8690000000000001,0.725,132.989,0.0453,0.0,0.256,55,1
0.7979999999999999,0.7979999999999999,0.792,94.967,0.0103,0.00031,0.0448,56,0
0.3720000000000001,0.6990000000000001,0.417,121.855,0.268,0.0,0.0926,57,0
0.674,0.6459999999999999,0.479,137.703,0.0566,0.0,0.0265,54,0
0.19,0.286,0.8220000000000001,90.96,2.31e-05,1.31e-05,0.0381,65,0
0.238,0.387,0.875,105.1,0.0373,0.0,0.0385,55,0
0.305,0.472,0.752,133.248,0.000164,0.181,0.0555,58,0
0.8320000000000001,0.73,0.61,91.263,0.5770000000000001,2.18e-06,0.0406,54,0
0.426,0.31,0.637,147.4,0.215,0.116,0.037,57,0
0.642,0.544,0.917,140.639,0.0306,5.32e-06,0.0788,56,0
0.342,0.775,0.7340000000000001,90.001,0.00138,0.0,0.215,58,1
0.274,0.44,0.232,132.109,0.624,0.0,0.0316,61,0
0.762,0.888,0.584,104.704,0.0389,3.25e-06,0.112,57,0
0.7340000000000001,0.622,0.711,173.396,0.186,0.0,0.414,58,1
0.654,0.472,0.322,93.742,0.7440000000000001,0.0,0.0394,62,0
0.407,0.569,0.579,108.998,0.5,2.79e-05,0.0716,60,0
0.74,0.802,0.461,90.995,0.0757,0.0,0.302,55,1
0.309,0.6409999999999999,0.429,122.85,0.312,3.69e-06,0.027,53,0
0.141,0.317,0.498,84.56299999999997,0.0515,0.306,0.0315,60,0
0.453,0.735,0.403,115.658,0.139,0.473,0.037,63,0
0.28,0.314,0.37,116.044,0.7809999999999999,0.139,0.0286,56,0
0.234,0.5720000000000001,0.324,94.048,0.737,0.0,0.0512,52,0
0.37,0.58,0.575,92.934,0.25,1.83e-05,0.0231,55,0
0.637,0.586,0.517,77.189,0.225,1.91e-06,0.0268,53,0
0.172,0.441,0.258,77.988,0.6609999999999999,0.0,0.0276,67,0
0.7959999999999999,0.894,0.764,127.038,0.00154,0.0349,0.0604,64,1
0.948,0.669,0.737,170.925,0.0289,0.0,0.0975,54,0
0.234,0.412,0.88,105.241,0.00252,4.39e-05,0.045,55,0
0.132,0.145,0.174,100.089,0.516,0.633,0.0396,60,0
0.5589999999999999,0.586,0.261,126.057,0.741,0.0,0.0485,54,0
0.523,0.589,0.368,89.626,0.475,0.0,0.0264,53,0
0.632,0.612,0.848,136.196,0.00291,0.00319,0.0463,53,0
0.255,0.272,0.747,202.777,0.000393,4.03e-05,0.0401,65,0
0.654,0.467,0.56,138.91899999999998,0.416,0.0,0.0396,58,0
0.456,0.7190000000000001,0.631,80.127,0.0235,0.7020000000000001,0.0451,56,0
0.0304,0.17,0.0479,75.664,0.981,0.906,0.0438,58,0
0.897,0.6709999999999999,0.742,89.74799999999998,0.121,0.679,0.0441,60,0
0.636,0.639,0.942,119.673,0.12,0.000445,0.05,52,0
0.227,0.277,0.7440000000000001,93.669,0.0068099999999999,0.00466,0.0868,56,1
0.647,0.7659999999999999,0.7929999999999999,91.925,0.0294,7.97e-06,0.165,59,1
0.8909999999999999,0.5,0.921,90.861,0.000165,0.00118,0.0355,58,0
0.0613,0.1669999999999999,0.071,143.315,0.911,0.855,0.041,59,0
0.63,0.477,0.731,110.815,0.00556,0.00169,0.0313,53,0
0.262,0.5379999999999999,0.51,72.471,0.726,0.0187,0.102,60,0
0.155,0.429,0.413,149.312,0.669,7.9e-06,0.032,60,0
0.5489999999999999,0.6920000000000001,0.799,97.978,0.388,0.0,0.1639999999999999,57,1
0.7240000000000001,0.555,0.7240000000000001,112.812,0.0445,1.4e-05,0.0288,57,1
0.42,0.5539999999999999,0.175,118.686,0.479,0.0,0.0335,55,0
0.456,0.41,0.8540000000000001,174.584,0.00236,0.0,0.0366,79,0
0.387,0.647,0.514,79.97399999999998,0.0655,0.0,0.0593,82,0
0.964,0.767,0.787,126.879,0.0163,0.583,0.0331,76,0
0.69,0.708,0.524,111.482,0.0551,3.21e-06,0.0352,69,0
0.487,0.65,0.531,78.946,0.457,0.0,0.0364,73,0
0.337,0.5589999999999999,0.5429999999999999,75.958,0.00133,2e-05,0.302,70,1
0.58,0.6,0.706,173.926,0.209,0.0,0.361,73,0
0.475,0.404,0.72,121.864,5.59e-05,0.836,0.0623,72,0
0.784,0.5920000000000001,0.725,78.235,0.207,0.0,0.0412,69,0
0.8029999999999999,0.7709999999999999,0.848,115.642,0.108,0.0,0.035,68,0
0.504,0.763,0.7859999999999999,93.857,0.0146,0.0114,0.229,75,1
0.96,0.643,0.961,124.027,0.0196,0.0,0.0315,68,0
0.773,0.799,0.623,103.649,0.0141,0.0,0.0812,65,0
0.322,0.773,0.54,84.115,0.371,0.0,0.103,72,1
0.807,0.669,0.727,102.322,0.139,0.0,0.0353,70,0
0.536,0.52,0.7090000000000001,76.039,0.247,1.7800000000000002e-05,0.0352,68,0
0.539,0.622,0.8290000000000001,110.367,0.11,0.0,0.029,69,0
0.534,0.679,0.509,144.29,0.0856,0.0,0.0617,67,1
0.471,0.6890000000000001,0.333,115.835,0.8170000000000001,5.13e-06,0.0307,69,0
0.8640000000000001,0.499,0.873,142.726,0.00468,0.0,0.0386,68,0
0.767,0.638,0.906,107.991,0.0662,6.879999999999999e-05,0.0504,64,0
0.602,0.608,0.419,100.22,0.602,7.58e-06,0.0331,69,0
0.508,0.7290000000000001,0.581,74.038,0.0777,3.81e-06,0.18,65,1
0.119,0.303,0.853,150.381,0.223,0.00159,0.0366,69,0
0.352,0.418,0.383,87.773,0.0718,0.0177,0.0257,72,0
0.407,0.464,0.701,73.97,0.0691,0.00182,0.0341,66,0
0.701,0.467,0.958,145.92,0.000479,0.199,0.0775,72,0
0.101,0.222,0.664,186.044,0.0039,0.65,0.0379,65,0
0.339,0.5429999999999999,0.79,80.923,0.00811,0.0,0.0358,64,0
0.305,0.479,0.588,177.014,0.00214,0.7090000000000001,0.0339,65,0
0.206,0.349,0.917,164.03599999999997,0.026,7.25e-06,0.071,73,0
0.407,0.5820000000000001,0.33,111.873,0.7909999999999999,1.48e-06,0.0347,66,0
0.193,0.8140000000000001,0.481,96.252,0.097,3.83e-05,0.245,66,1
0.217,0.277,0.67,148.342,6.28e-05,0.7509999999999999,0.0376,69,0
0.63,0.59,0.6990000000000001,188.268,0.00389,4.69e-05,0.079,63,0
0.894,0.727,0.83,91.174,0.478,0.0,0.286,61,1
0.5720000000000001,0.669,0.809,97.885,0.00137,0.0,0.147,61,0
0.594,0.417,0.8490000000000001,94.267,0.0146,0.000387,0.0481,65,0
0.774,0.64,0.7879999999999999,128.961,0.232,0.0,0.035,61,0
0.228,0.272,0.1639999999999999,81.551,0.929,0.0011,0.046,65,0
0.887,0.8,0.361,93.059,0.0355,3.75e-06,0.0635,64,0
0.247,0.5529999999999999,0.458,165.80700000000004,0.325,9.71e-05,0.0381,65,0
0.792,0.615,0.657,109.95,0.000372,0.0204,0.029,63,0
0.241,0.813,0.703,94.828,0.125,1.26e-06,0.268,69,1
0.659,0.76,0.7020000000000001,92.324,0.0104,0.0,0.0716,62,1
0.899,0.6759999999999999,0.618,173.955,0.0361,0.0,0.046,71,0
0.6629999999999999,0.49,0.852,143.248,0.0376,2.21e-06,0.0502,60,0
0.303,0.568,0.495,128.234,0.353,0.0,0.0299,69,0
0.238,0.672,0.777,90.575,0.0379,0.00141,0.0956,60,1
0.462,0.292,0.7140000000000001,151.412,0.000658,0.000109,0.0316,65,0
0.6679999999999999,0.657,0.655,92.259,0.135,0.00303,0.0248,66,0
0.54,0.6729999999999999,0.911,101.467,0.000367,0.628,0.0707,60,1
0.411,0.665,0.8340000000000001,105.292,0.21,0.0,0.0576,68,1
0.965,0.84,0.713,145.06799999999996,0.0167,0.0,0.0399,64,0
0.72,0.7040000000000001,0.642,92.09,0.00704,1.43e-06,0.39,64,1
0.614,0.738,0.937,131.994,0.0124,0.00206,0.0668,58,0
0.16,0.269,0.895,168.479,0.083,0.00266,0.118,62,0
0.134,0.454,0.229,73.55199999999998,0.1669999999999999,0.102,0.0297,69,0
0.731,0.8590000000000001,0.905,89.946,0.205,0.00837,0.129,71,0
0.723,0.815,0.364,84.898,0.14,0.0255,0.089,62,0
0.597,0.654,0.537,112.437,0.196,0.0,0.0257,59,0
0.655,0.7559999999999999,0.565,101.944,0.309,0.00128,0.0287,70,0
0.7240000000000001,0.6829999999999999,0.902,90.447,0.219,0.000761,0.291,62,1
0.821,0.754,0.785,94.123,0.0287,0.00144,0.18,63,1
0.609,0.8009999999999999,0.55,94.994,0.365,0.0234,0.209,63,1
0.701,0.438,0.728,128.04,3.4899999999999995e-05,0.57,0.0458,63,1
0.565,0.441,0.922,175.41099999999997,0.000179,1.97e-06,0.0655,59,0
0.253,0.308,0.19,94.762,0.919,1.21e-05,0.0421,61,0
0.386,0.514,0.7040000000000001,76.975,0.0515,0.00219,0.0261,63,0
0.731,0.6629999999999999,0.525,134.748,0.108,0.0,0.0331,60,0
0.875,0.775,0.866,131.338,0.135,0.0376,0.0295,65,0
0.586,0.899,0.6,92.717,0.0184,1.6800000000000002e-05,0.154,64,1
0.5579999999999999,0.552,0.725,111.243,0.00451,0.000158,0.0319,61,1
0.365,0.408,0.5820000000000001,114.926,0.218,0.0,0.0508,70,0
0.291,0.713,0.378,99.055,0.00561,0.00186,0.0298,58,0
0.66,0.655,0.8370000000000001,91.014,0.0262,5.85e-06,0.0723,60,0
0.253,0.557,0.5529999999999999,139.821,0.247,0.0,0.0319,63,0
0.366,0.684,0.645,121.995,0.589,0.00432,0.0272,60,0
0.203,0.655,0.336,88.554,0.302,0.0,0.0264,58,0
0.392,0.495,0.595,85.34100000000002,0.246,0.0,0.0443,57,0
0.946,0.728,0.68,84.566,0.199,0.000942,0.0342,64,0
0.321,0.652,0.498,120.144,0.517,0.0,0.0416,58,0
0.265,0.794,0.7979999999999999,100.338,0.429,1.16e-05,0.0366,65,0
0.6629999999999999,0.7390000000000001,0.7170000000000001,113.234,0.417,0.000918,0.0308,58,0
0.87,0.632,0.75,91.17,0.162,1.64e-05,0.0358,63,0
0.961,0.6459999999999999,0.962,164.79,0.138,0.0,0.0536,63,0
0.969,0.877,0.688,105.983,0.296,0.0,0.0432,60,0
0.682,0.691,0.448,77.899,0.238,0.00191,0.0288,64,0
0.149,0.297,0.364,122.598,0.813,0.000761,0.0305,59,0
0.541,0.7070000000000001,0.4270000000000001,88.08,0.339,0.0,0.0698,60,0
0.8440000000000001,0.805,0.754,90.214,0.0468,1.79e-06,0.156,60,0
0.564,0.609,0.912,118.035,0.0734,3.1e-06,0.0338,57,0
0.7809999999999999,0.867,0.5379999999999999,158.328,0.242,1.75e-05,0.361,67,0
0.443,0.741,0.29,93.699,0.294,0.118,0.0302,73,0
0.693,0.66,0.541,93.744,0.6579999999999999,0.00127,0.0576,64,0
0.753,0.6859999999999999,0.467,126.179,0.7040000000000001,0.00103,0.0419,59,0
0.644,0.6629999999999999,0.475,143.175,0.643,0.0,0.0417,78,0
0.362,0.454,0.79,100.225,0.00604,3.09e-05,0.0285,56,0
0.805,0.711,0.62,179.817,0.0175,0.0,0.212,62,0
0.1689999999999999,0.455,0.29,88.523,0.0614,0.00225,0.0288,59,0
0.775,0.728,0.7559999999999999,130.136,0.0394,0.0,0.0389,58,0
0.6779999999999999,0.7020000000000001,0.458,89.271,0.247,1.64e-06,0.035,58,0
0.529,0.731,0.355,175.72,0.00864,5.14e-05,0.0603,57,0
0.176,0.222,0.0723,86.27799999999998,0.945,0.000353,0.0375,62,0
0.401,0.642,0.574,96.886,0.296,0.0,0.0236,62,0
0.453,0.7090000000000001,0.52,134.173,0.0682,0.0,0.0301,59,0
0.973,0.677,0.46,122.887,0.53,9.55e-06,0.0344,60,0
0.645,0.659,0.358,94.177,0.785,0.0,0.0803,60,0
0.765,0.7909999999999999,0.804,91.938,0.0248,0.0301,0.221,62,1
0.454,0.529,0.8109999999999999,102.703,0.0317,0.0,0.0511,55,0
0.43,0.66,0.831,105.32,0.204,0.0,0.0557,55,1
0.364,0.527,0.5720000000000001,136.11700000000002,0.225,0.0,0.0269,55,0
0.895,0.5670000000000001,0.821,150.106,0.418,0.0,0.0371,58,0
0.482,0.628,0.506,157.784,0.426,0.0,0.0387,67,0
0.706,0.546,0.643,181.838,0.0746,0.0,0.0437,60,0
0.326,0.261,0.964,162.90200000000004,0.00141,2.87e-05,0.0638,61,0
0.77,0.688,0.782,127.822,0.000235,0.6659999999999999,0.034,54,0
0.961,0.505,0.938,161.842,0.0201,0.00218,0.0432,59,0
0.759,0.575,0.399,87.89399999999998,0.0815,0.07,0.0369,55,0
0.0596,0.194,0.0324,144.13,0.982,0.961,0.0382,65,0
0.774,0.518,0.913,121.65,0.369,0.0,0.0559,56,0
0.589,0.718,0.486,83.07700000000001,0.53,0.0342,0.168,60,1
0.486,0.511,0.8270000000000001,121.459,3.77e-05,0.00103,0.0323,54,0
0.645,0.7190000000000001,0.495,106.876,0.405,0.0,0.0282,58,0
0.632,0.71,0.545,140.233,0.483,0.0,0.0588,54,0
0.157,0.248,0.298,97.853,0.957,0.9,0.0395,63,0
0.603,0.639,0.8390000000000001,101.447,0.0446,3.74e-06,0.0634,63,1
